"nameProject","testCase","tloc","tmcCabe","assertionDensity","assertionRoulette","mysteryGuest","eagerTest","sensitiveEquality","resourceOptimism","conditionalTestLogic","fireAndForget","testRunWar","loc","lcom2","lcom5","cbo","wmc","rfc","mpc","halsteadVocabulary","halsteadLength","halsteadVolume","classDataShouldBePrivate","complexClass","functionalDecomposition","godClass","spaghettiCode","isFlaky"
"hbase","org.apache.hadoop.hbase.regionserver.TestScanDeleteTracker.testDeleteColumn_Delete",10,2,0,1,0,2,0,0,10,0,0,157,9,1,2,15,9,3,472,168,1034.37246957837,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestScanDeleteTracker.testDelete_KeepDelete",7,2,0,1,0,3,0,0,6,0,0,157,9,1,2,15,9,3,472,168,1034.37246957837,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestKeyValueHeap.setUp",13,2,0,0,0,0,0,0,0,0,0,213,0,1,6,30,34,26,1027,264,1830.68086342114,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestKeyValueHeap.testSorted",45,4,0.0444444444444444,3,0,4,0,0,4,0,0,213,0,1,6,30,34,26,1027,264,1830.68086342114,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestKeyValueHeap.testSeek",32,3,0.03125,2,0,2,0,0,2,0,0,213,0,1,6,30,34,26,1027,264,1830.68086342114,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestKeyValueHeap.testScannerLeak",25,3,0,1,0,3,0,0,2,0,0,213,0,1,6,30,34,26,1027,264,1830.68086342114,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestExplicitColumnTracker.runTest",14,3,0.0714285714285714,2,0,1,0,0,3,0,0,166,0,1,5,19,26,19,752,223,1476.87020024081,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestExplicitColumnTracker.testGet_SingleVersion",22,2,0,0,0,0,0,0,1,0,0,166,0,1,5,19,26,19,752,223,1476.87020024081,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestExplicitColumnTracker.testGet_MultiVersion",42,2,0,0,0,0,0,0,1,0,0,166,0,1,5,19,26,19,752,223,1476.87020024081,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestExplicitColumnTracker.testStackOverflow",20,2,0,0,0,2,0,0,3,0,0,166,0,1,5,19,26,19,752,223,1476.87020024081,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestExplicitColumnTracker.testInfiniteLoop",10,2,0,0,0,0,0,0,1,0,0,166,0,1,5,19,26,19,752,223,1476.87020024081,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestWildcardColumnTracker.testGet_SingleVersion",35,3,0.0285714285714285,2,0,1,0,0,4,0,0,321,6,0,4,21,31,23,1665,237,1757.96655537225,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestWildcardColumnTracker.testGet_MultiVersion",46,3,0.0217391304347826,2,0,1,0,0,5,0,0,321,6,0,4,21,31,23,1665,237,1757.96655537225,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestWildcardColumnTracker.testUpdate_SameColumns",40,3,0.025,2,0,2,0,0,7,0,0,321,6,0,4,21,31,23,1665,237,1757.96655537225,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestWildcardColumnTracker.testUpdate_NewColumns",56,3,0.0178571428571428,2,0,2,0,0,8,0,0,321,6,0,4,21,31,23,1665,237,1757.96655537225,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestWildcardColumnTracker.testUpdate_MixedColumns",64,3,0.015625,2,0,2,0,0,11,0,0,321,6,0,4,21,31,23,1665,237,1757.96655537225,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestWildcardColumnTracker.testStackOverflow",13,2,0,0,0,2,0,0,2,0,0,321,6,0,4,21,31,23,1665,237,1757.96655537225,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestScanWildcardColumnTracker.testCheckColumn_Ok",21,3,0,1,0,1,0,0,15,0,0,141,11,1,4,12,9,3,471,163,1003.24186932468,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestScanWildcardColumnTracker.testCheckColumn_EnforceVersions",21,3,0,1,0,1,0,0,16,0,0,141,11,1,4,12,9,3,471,163,1003.24186932468,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestScanWildcardColumnTracker.DisabledTestCheckColumn_WrongOrder",16,4,0,1,0,1,0,0,10,0,0,141,11,1,4,12,9,3,471,163,1003.24186932468,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestQueryMatcher.setUp",19,2,0,0,0,0,0,0,0,0,0,390,38,1,7,39,52,35,1034,357,2478.00484965941,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestQueryMatcher.testMatch_ExplicitColumns",28,4,0.0357142857142857,2,0,1,0,0,3,0,0,390,38,1,7,39,52,35,1034,357,2478.00484965941,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestQueryMatcher.testMatch_Wildcard",28,4,0.0357142857142857,2,0,1,0,0,3,0,0,390,38,1,7,39,52,35,1034,357,2478.00484965941,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestQueryMatcher.testMatch_ExpiredExplicit",25,4,0.04,2,0,1,0,0,6,0,0,390,38,1,7,39,52,35,1034,357,2478.00484965941,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestQueryMatcher.testMatch_ExpiredWildcard",25,4,0.04,2,0,1,0,0,5,0,0,390,38,1,7,39,52,35,1034,357,2478.00484965941,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.regionserver.TestHRegionInfo.testCreateHRegionInfoName",10,2,0,0,0,4,0,0,0,0,0,465,103,2,9,81,90,55,1916,434,3280.16981200237,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.setUp",63,3,0,0,0,0,0,0,12,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.tearDown",4,2,0,0,0,0,0,0,0,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testNoFilter",9,3,0,0,0,0,0,0,2,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testPrefixFilter",7,3,0,0,0,0,0,0,1,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testPageFilter",31,3,0,0,0,0,0,0,8,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testWhileMatchFilterWithFilterRow",24,6,0.125,0,0,1,0,0,3,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testWhileMatchFilterWithFilterRowKey",22,5,0.0454545454545454,0,0,1,0,0,3,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testWhileMatchFilterWithFilterKeyValue",19,5,0.0526315789473684,0,0,1,0,0,2,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testInclusiveStopFilter",18,3,0,0,0,0,0,0,4,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testQualifierFilter",48,3,0,0,0,0,0,0,23,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testRowFilter",54,3,0,0,0,0,0,0,9,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testValueFilter",61,3,0,0,0,0,0,0,10,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testSkipFilter",7,3,0,0,0,0,0,0,3,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testFilterList",20,3,0,0,0,0,0,0,4,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testFirstKeyOnlyFilter",6,3,0,0,0,0,0,0,1,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testSingleColumnValueFilter",58,4,0,0,0,0,0,0,9,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.verifyScan",15,6,0.133333333333333,0,0,0,0,0,3,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.verifyScanNoEarlyOut",15,6,0.133333333333333,0,0,0,0,0,3,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.verifyScanFull",23,5,0.217391304347826,0,0,0,1,0,7,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.filter.TestFilter.testColumnPaginationFilter",24,3,0,0,0,0,0,0,8,0,0,111,10,0,2,14,5,0,423,202,1221.56918016735,0,0,0,0,0,0
"hbase","org.apache.hadoop.hbase.master.TestMinimumServerCount.TestMinimumServerCount",3,1,0,0,0,0,0,0,0,0,0,933,763,8,27,182,180,133,4804,652,5527.13712744632,0,0,0,0,151,0
"hbase","org.apache.hadoop.hbase.master.TestMinimumServerCount.isTableAvailable",14,6,0,0,0,0,0,0,2,0,0,933,763,8,27,182,180,133,4804,652,5527.13712744632,0,0,0,0,151,0
"hbase","org.apache.hadoop.hbase.master.TestMinimumServerCount.testMinimumServerCount",17,3,0.117647058823529,3,0,12,0,0,0,2,0,933,763,8,27,182,180,133,4804,652,5527.13712744632,0,0,0,0,151,1
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.Draft_6455Test",22,1,0,0,0,0,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testConstructor",23,3,0.0434782608695652,2,0,2,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testGetExtension",5,2,0.2,2,0,1,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testGetKnownExtensions",8,2,0.25,3,0,1,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testGetProtocol",10,2,0.5,4,0,2,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testGetKnownProtocols",13,2,0.230769230769231,4,0,1,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testCopyInstance",10,2,0.5,5,0,6,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testReset",11,2,0.363636363636364,4,0,6,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testGetCloseHandshakeType",4,2,0,1,0,1,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testToString",14,2,0.571428571428571,0,0,2,6,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testEquals",35,2,0.628571428571429,15,0,2,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.testHashCode",35,2,0.628571428571429,15,0,3,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.acceptHandshakeAsServer",25,2,1.28,16,0,1,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.acceptHandshakeAsClient",31,2,0.290322580645161,10,0,1,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.postProcessHandshakeRequestAsClient",31,2,0.354838709677419,0,0,1,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.postProcessHandshakeResponseAsServer",73,2,0.657534246575342,0,0,3,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.createFramesBinary",17,2,0.176470588235294,4,0,2,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.drafts.Draft_6455Test.createFramesText",15,2,0.2,4,0,2,0,0,0,0,0,805,341,3,18,121,179,148,3660,703,5768.26855375597,0,0,0,0,40,0
"Java-WebSocket","org.java_websocket.util.ByteBufferUtilsTest.testEmptyByteBufferCapacity",4,1,0,0,0,1,0,0,0,0,0,73,3,0,1,9,8,5,194,73,384.553645611623,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.util.ByteBufferUtilsTest.testEmptyByteBufferNewObject",5,1,0,0,0,1,0,0,0,0,0,73,3,0,1,9,8,5,194,73,384.553645611623,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.util.ByteBufferUtilsTest.testTransferByteBufferSmallToEmpty",7,1,0.142857142857143,0,0,2,0,0,0,0,0,73,3,0,1,9,8,5,194,73,384.553645611623,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.util.ByteBufferUtilsTest.testTransferByteBufferSmallToBig",15,1,0.6,0,0,1,0,0,0,0,0,73,3,0,1,9,8,5,194,73,384.553645611623,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.util.ByteBufferUtilsTest.testTransferByteBufferBigToSmall",11,1,0.454545454545454,0,0,1,0,0,0,0,0,73,3,0,1,9,8,5,194,73,384.553645611623,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.util.ByteBufferUtilsTest.testTransferByteBufferCheckNullDest",9,3,0,0,0,1,0,0,0,0,0,73,3,0,1,9,8,5,194,73,384.553645611623,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.util.ByteBufferUtilsTest.testTransferByteBufferCheckNullSource",9,3,0,0,0,1,0,0,0,0,0,73,3,0,1,9,8,5,194,73,384.553645611623,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.util.ByteBufferUtilsTest.testTransferByteBufferCheckNullBoth",8,3,0,0,0,1,0,0,0,0,0,73,3,0,1,9,8,5,194,73,384.553645611623,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testDecodeFrame",7,2,0,0,0,1,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testEncodeFrame",7,2,0,0,0,1,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testAcceptProvidedExtensionAsServer",8,2,1.25,0,0,1,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testAcceptProvidedExtensionAsClient",8,2,0.5,0,0,1,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testIsFrameValid",33,3,0,0,0,1,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testGetProvidedExtensionAsClient",4,2,0,0,0,1,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testGetProvidedExtensionAsServer",4,2,0.5,0,0,1,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testCopyInstance",5,2,0,1,0,1,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testToString",4,2,0,0,0,1,1,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testHashCode",5,2,0,1,0,1,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.extensions.DefaultExtensionTest.testEquals",5,2,0,1,0,0,0,0,0,0,0,101,66,0,3,24,20,8,229,93,505.336146330544,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.framing.PongFrameTest.testConstructor",16,3,0.375,0,0,0,0,0,0,0,0,51,1,0,1,2,4,2,87,44,196.499957220802,0,0,2,0,0,0
"Java-WebSocket","org.java_websocket.framing.PongFrameTest.testCopyConstructor",6,1,0,0,0,0,0,0,0,0,0,51,1,0,1,2,4,2,87,44,196.499957220802,0,0,2,0,0,0
"Java-WebSocket","org.java_websocket.framing.PongFrameTest.testExtends",4,1,0,0,0,0,0,0,0,0,0,51,1,0,1,2,4,2,87,44,196.499957220802,0,0,2,0,0,0
"Java-WebSocket","org.java_websocket.framing.PongFrameTest.testIsValid",40,3,0,0,0,0,0,0,0,0,0,51,1,0,1,2,4,2,87,44,196.499957220802,0,0,2,0,0,0
"Java-WebSocket","org.java_websocket.framing.BinaryFrameTest.testConstructor",16,3,0.375,0,0,0,0,0,0,0,0,41,0,0,1,1,1,0,39,30,109.906849383889,0,0,1,0,0,0
"Java-WebSocket","org.java_websocket.framing.BinaryFrameTest.testExtends",4,1,0,0,0,0,0,0,0,0,0,41,0,0,1,1,1,0,39,30,109.906849383889,0,0,1,0,0,0
"Java-WebSocket","org.java_websocket.framing.BinaryFrameTest.testIsValid",9,3,0,0,0,0,0,0,0,0,0,41,0,0,1,1,1,0,39,30,109.906849383889,0,0,1,0,0,0
"Java-WebSocket","org.java_websocket.framing.FramedataImpl1Test.testDefaultValues",10,1,0.6,0,0,8,0,0,0,0,0,274,68,2,4,45,44,24,969,260,1787.8287990916,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.framing.FramedataImpl1Test.testGet",20,3,0.25,0,0,1,0,0,0,0,0,274,68,2,4,45,44,24,969,260,1787.8287990916,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.framing.FramedataImpl1Test.testSetters",16,1,0.3125,0,0,13,0,0,0,0,0,274,68,2,4,45,44,24,969,260,1787.8287990916,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.framing.FramedataImpl1Test.testAppend",10,1,0.1,0,0,6,0,0,0,0,0,274,68,2,4,45,44,24,969,260,1787.8287990916,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.framing.ContinuousFrameTest.testConstructor",16,3,0.375,0,0,0,0,0,0,0,0,41,0,0,1,1,1,0,39,30,109.906849383889,0,0,1,0,0,0
"Java-WebSocket","org.java_websocket.framing.ContinuousFrameTest.testExtends",4,1,0,0,0,0,0,0,0,0,0,41,0,0,1,1,1,0,39,30,109.906849383889,0,0,1,0,0,0
"Java-WebSocket","org.java_websocket.framing.ContinuousFrameTest.testIsValid",9,3,0,0,0,0,0,0,0,0,0,41,0,0,1,1,1,0,39,30,109.906849383889,0,0,1,0,0,0
"Java-WebSocket","org.java_websocket.framing.PingFrameTest.testConstructor",16,3,0.375,0,0,0,0,0,0,0,0,41,0,0,1,1,1,0,39,30,109.906849383889,0,0,1,0,0,0
"Java-WebSocket","org.java_websocket.framing.PingFrameTest.testExtends",4,1,0,0,0,0,0,0,0,0,0,41,0,0,1,1,1,0,39,30,109.906849383889,0,0,1,0,0,0
"Java-WebSocket","org.java_websocket.framing.PingFrameTest.testIsValid",40,3,0,0,0,0,0,0,0,0,0,41,0,0,1,1,1,0,39,30,109.906849383889,0,0,1,0,0,0
"Java-WebSocket","org.java_websocket.framing.CloseFrameTest.testConstructor",16,3,0.375,0,0,2,0,0,0,0,0,310,0,0,6,27,32,22,1611,424,3131.07480246704,18,0,0,0,0,0
"Java-WebSocket","org.java_websocket.framing.CloseFrameTest.testExtends",4,1,0,0,0,0,0,0,0,0,0,310,0,0,6,27,32,22,1611,424,3131.07480246704,18,0,0,0,0,0
"Java-WebSocket","org.java_websocket.framing.CloseFrameTest.testIsValid",183,3,0,0,0,3,0,0,0,0,0,310,0,0,6,27,32,22,1611,424,3131.07480246704,18,0,0,0,0,0
"Java-WebSocket","org.java_websocket.framing.TextFrameTest.testConstructor",16,3,0.375,0,0,1,0,0,0,0,0,51,1,0,3,4,4,2,77,47,204.158854827123,0,0,2,0,0,0
"Java-WebSocket","org.java_websocket.framing.TextFrameTest.testExtends",4,1,0,0,0,0,0,0,0,0,0,51,1,0,3,4,4,2,77,47,204.158854827123,0,0,2,0,0,0
"Java-WebSocket","org.java_websocket.framing.TextFrameTest.testIsValid",9,3,0,0,0,1,0,0,0,0,0,51,1,0,3,4,4,2,77,47,204.158854827123,0,0,2,0,0,0
"Java-WebSocket","org.java_websocket.protocols.ProtocolTest.testConstructor",9,3,0,0,0,0,0,0,0,0,0,98,1,2,1,19,16,9,259,90,500.114525552958,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.protocols.ProtocolTest.testAcceptProvidedProtocol",15,2,0.666666666666667,0,0,1,0,0,0,0,0,98,1,2,1,19,16,9,259,90,500.114525552958,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.protocols.ProtocolTest.testGetProvidedProtocol",6,2,0.166666666666667,0,0,1,0,0,0,0,0,98,1,2,1,19,16,9,259,90,500.114525552958,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.protocols.ProtocolTest.testCopyInstance",8,2,0.125,2,0,1,0,0,0,0,0,98,1,2,1,19,16,9,259,90,500.114525552958,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.protocols.ProtocolTest.testToString",6,2,0.166666666666667,0,0,1,0,0,0,0,0,98,1,2,1,19,16,9,259,90,500.114525552958,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.protocols.ProtocolTest.testEquals",8,2,0.25,3,0,1,0,0,0,0,0,98,1,2,1,19,16,9,259,90,500.114525552958,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.protocols.ProtocolTest.testHashCode",8,2,0.25,3,0,0,0,0,0,0,0,98,1,2,1,19,16,9,259,90,500.114525552958,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.startServer",23,3,0,0,0,3,0,0,1,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.onOpen",2,1,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.onClose",2,1,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.onMessage",3,1,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.onError",5,1,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.onStart",3,1,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.runTestScenarioReconnect",30,4,0,0,0,8,0,0,1,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.onOpen",3,1,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.onMessage",2,1,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.onClose",3,1,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.onError",5,1,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.successTests",3,2,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,0
"Java-WebSocket","org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario0",3,2,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,1
"Java-WebSocket","org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario1",3,2,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,1
"Java-WebSocket","org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario2",3,2,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,1
"Java-WebSocket","org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario3",3,2,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,1
"Java-WebSocket","org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario4",3,2,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,1
"Java-WebSocket","org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario5",3,2,0,0,0,0,0,0,0,0,0,787,987,5,30,149,172,109,3532,695,5677.88559539808,0,0,0,0,0,1
